非此即彼,以偏概全,心理过滤,否定正面思考,读心术,先知错误,放大,情绪化推理,应该句式,乱贴标签,罪责归己,罪责归他,内容
0,0,1,0,0,0,1,0,0,0,0,0,前几天被辞退了，去年从第一家公司出来陆陆续续换了三四家都没有一家留的久的，最近也没和家里人联系，今晚妈妈跟我视频，我不想接，她说看不到我明天就马上买车票来找我，于是很不耐烦地和家里人视频了，朋友们都很耐心的开导我，可是我觉得我好像一直走不出来，饭饭我是不是很差劲啊
0,0,0,0,0,0,0,0,1,0,0,0,是吧，有时候我在想应该是我的问题，看不进那些东西
0,0,0,0,0,0,0,0,0,1,0,0,我真的喜欢你喜欢到快要疯了
0,0,1,0,0,0,0,0,0,0,0,0,喜欢的工作父母不喜欢，我换！父母安排相亲，我去！不是我不想坚持我自己的路，而是我坚持了很久很久 同样的事 不知道吵过多少次，我累了，很早就累了！很想一死百了，可是现在遇到太多有趣的人，有点舍不得！但是我比以前更累了！很迷茫，不知道怎么办！唉
0,1,0,0,0,0,0,0,0,0,0,0,什么都做不好
0,0,0,0,0,0,0,0,0,1,0,0,讨厌外贸，讨厌做客户的舔狗，讨厌节假日还要回消息
0,0,1,0,0,0,0,0,0,1,0,0,我真的已经开心不起来了 我成为了拖累 被一次次告知让人失望让人觉得心烦让人觉得累 我不想好好活了 我满脑子都想着怎么样死 医生让我要结合心理治疗 我却不愿意
0,0,1,0,0,0,0,0,0,0,0,0,我不喜欢这个世界 我也不喜欢自己
0,0,0,1,0,0,0,0,0,0,0,0,有人爱，有人关心，可我就是觉得很难过，很难过
0,0,0,0,0,0,0,0,0,1,0,0,饭哥，对不起，又懦弱地来你微博下哭泣。我不知从何说起我的悲伤，只知道有一个伤口估计要好久好久才能愈合。
0,0,0,0,0,1,0,0,0,0,0,0,命不久矣了吧。
0,0,1,0,0,0,0,0,0,1,0,0,我老是在想，活着有什么意义呢，挺没趣的。我是这样一个空洞洞的人，没有喜欢的东西，没有很多的朋友，没有想要做的事情，就这样像个孤魂野鬼苟活于世。活着又有什么意思呢
0,0,1,0,0,1,0,0,0,0,0,0,该睡觉了 走饭 晚安 今天不和你讲话了 睡了[心] 其实我想大哭一场再睡 可是哭不出来 算了吧 一切都放下 告诉自己梦醒了而已 你本来就一无所有不是吗
1,0,0,0,0,0,0,0,0,1,0,0,每天都喊着想死掉想死掉 可依然在这个世界上苟且偷生 不是因为我怕死 而是 自己实在不忍心自己死后家人要痛苦好久[跪了] 两者之间 总要有一个自私的 一个无私的 他们可能不知道我有多累多难过 他们说我只是病了 可我不愿承认
0,0,0,0,0,0,0,0,0,1,0,0,饭我太没出息了，都不知道到底为什么在哭，明明今天心情还可以的
0,0,0,0,0,0,0,0,0,1,0,0,软弱
0,0,0,0,0,0,0,0,0,1,0,0,走饭 你知道吗 我心里有好多好多话想要说啊 可真的不知道该从何说起 自己一个人胡言乱语 又要发病了 想让自己的大脑麻痹 想永远地离开
0,1,0,0,0,1,0,0,0,0,0,0,好像没有一个人考虑过我的感受。
0,0,0,0,0,0,0,0,0,1,0,0,我怎么会这么丧
0,0,1,0,0,0,1,0,0,0,0,0,小心翼翼 到后来的试探性依赖 再到后来完全相信你 把心给了你 一直到现在我们结束 你终于成功的让我这辈子都不会再去喜欢和爱了 你成功的抹杀了我这个能力
0,0,1,0,0,0,0,0,0,0,0,0,我真的不知道生活有什么意义，永远离开多好
0,0,0,0,0,1,0,0,1,0,0,0,对啊 一点点爱就好 可是长大了还是得到一点点爱就被抛弃 也许我就不应该活在这个世上 正常人的幸福我是不配拥有的
0,0,0,0,0,0,0,0,0,1,0,0,害怕嘛 很是很怂 也会怕在一起喜欢的人会有不开心的时候怕他不舒服分开我有舍不得想得太多吧
1,0,0,0,0,0,0,0,0,0,0,0,虽然现在很痛苦 很难过 但我好像真的没有过后悔的念头 我真的一点都不后悔 这到底是好是坏啊 走饭
0,0,0,0,0,0,0,0,0,1,0,0,走饭啊 今天不知道该说什么了 人真的都挺自私的 现在我还是怕黑&nbsp;&nbsp;还是一个人孤孤单单的 就这样啊 一直到死掉
0,0,0,0,0,0,0,0,1,0,0,0,应该不可以啦 我没办法和别人在一起
0,0,0,0,0,1,0,0,0,0,0,0,其实 怎么说呢.. 我表面真的很开朗吧 内心却算黑暗吗... 我总是想着如何把一段好的关系给破坏 想着大家是否是喜欢我的 会不会在我背后说我坏话 是不是大家都在虚情假意的跟我做朋友..... 我很烦 我不懂自己在想些什么
0,0,1,0,0,0,0,0,0,0,0,0,晚上打车回学校，经过一条漆黑黑的大路，旁边只有几盏路灯，害怕得不行，脑子里想着各种车祸现场绑架案件，要是死掉该怎么办呀，忽然想起遗书已经写好了，心里就平静下来了
0,1,1,0,0,1,0,0,0,0,0,0,每一分每一秒都是痛苦的
0,0,0,0,0,1,0,0,1,0,0,0,好像是不是必须得一直在焦虑痛苦绝望中渡过才是正常，为什么活着就总得忍受痛苦
0,0,0,0,0,1,0,0,0,0,0,0,我觉得，我一定死得特别早吧
0,0,1,0,0,0,1,0,0,1,0,0,打卡，我今天又分手了，我求了他好长时间，他说好累，真的不想和我走了，我懂很多道理，可是我就是走不出来，从小被孤立的原因吧，我觉得自己就是没有用的人，一个人离开我我真的受不了，我想睡也睡不着，我不敢去医院，也买不到安眠药，就吞了之前买的退黑素，我倒了很多在嘴里，但我还是睡不着
0,0,0,0,0,0,0,0,0,1,0,0,阻止我与别人相处的一点是自卑 另外无法活成自己 害怕别人生气以及害怕别人讨厌自己吧 确实糟糕得很
0,0,1,0,0,0,0,0,0,0,0,0,压力大，亲人不理解，很难过，还有婚前焦虑症
0,0,0,0,0,1,0,0,0,0,0,0,我绝对和他成不了要好的朋友，但我真的好想好想和她成为最要好的朋友。。。
1,0,0,0,0,0,0,0,0,0,0,0,这种天堂地狱随时切换的日子什么时候才能消停一会呀！
0,0,1,0,0,0,0,0,0,0,0,0,我正在偷偷的崩溃，哭，压力好大，好难过
0,1,1,0,0,0,0,0,0,0,0,0,我自杀过俩回，一次是吃安眠药一次是割腕，我一天比一天焦虑，最近，自杀的念头又冒出来，你别说世界大，美好的事情这样的话来恶心我，这个世界一点也不好 可又想到我是爸妈眼里的开心果，如果我死了，我爸妈会不会接受不了， 每过一天，就想，终于又熬过一天了，也不知道什么时候就不想熬也熬不下去了
1,0,0,0,0,0,0,0,0,1,0,0,不知道自己为什么活着 所以想死去 但我不敢对自己动手 一直苟且偷生到现在
0,0,0,1,0,0,0,0,0,0,0,0,我又来了 今天跟朋友出去玩 去到人多的地方 我突然有种很怪的感觉 这个世界好多人 我就算出去玩也觉得好累好累 我不知道我活着是为了什么 工作是为了什么 我其实什么都不想做 什么都不想有
0,0,0,0,1,0,0,0,0,0,0,0,那个哥哥是不是现在已经睡着了啊 不然怎么不回我信息了呢 他都还没有告诉我他的名字呢 是不是我太烦了啊 人家又不认识我 我天天罗里吧嗦找人家干嘛啊 说不定又给他带来困扰了
0,0,0,0,0,1,0,0,0,1,0,0,我没有未来，好像一个乞丐
0,0,0,0,0,0,0,0,0,1,0,0,不行啊，我觉得男人的话还是不太可信。笨蛋，下次不许再这么卑微。
0,0,1,0,0,0,0,0,0,0,0,0,每天难过的偷偷崩溃大哭，和好朋友说她们也只是当我夜来非而已，我真的好累了，我好累了，我连出门看太阳的力气都累的没有了，我好想就这样一觉睡过去别醒来了，就这样好好睡一觉，睡到下辈子……
0,0,0,0,0,0,0,0,0,1,0,0,生活一般感情一般我一般，
0,0,0,0,0,1,0,0,0,0,0,0,走饭姐啊 我今天在你的评论里遇见了一个哥哥 他不是很开心 我找了他聊天 我希望我可以给他带来快乐和希望 我能感同身受他的内心 不过 他好像并不是很在意我的认真啊 [失望][失望][失望]
0,0,1,0,0,0,0,0,0,1,0,0,亲情，友情，职业都无从下手，越来越觉得自己社恐，这人生真的不是自己想要的，想放弃了
0,0,0,0,0,0,0,0,0,1,1,0,饭，生活太痛苦了，今天差点去找你了呢，可不行啊，我还有宝宝，她是个女孩呢，可他们都不喜欢她，我不能丢下她。每天内心倍受煎熬，没有一个人意识到我病了，他们都说我傻，没有一个人知道我一天天的过得多么痛苦，我的宝宝那么可爱，可我是个太糟糕的妈妈，我对不起她，让她跟着我受苦了，我对不起她
0,0,1,0,0,0,0,0,0,0,0,0,走饭 越来越多的时间我情绪开始崩溃了 其实我也不累生活也挺好的没有太多的磨难可是就是没什么好活的了希望到时候我也能鼓足勇气结束吧
0,0,0,0,0,0,0,0,1,0,0,0,太渴望拥有，有时候对别人，对自己都是个负担，比如活着就是个负担。
0,0,0,0,0,0,0,0,1,0,0,0,我这种人真不应该活着
0,0,0,0,0,0,0,0,0,1,0,0,我真的太渴望好了啊，真的是想让身边的人都看一看我啊，我不能这样啊，好像个乞丐啊
0,0,0,0,0,0,0,0,0,1,0,0,简直有病
0,0,0,0,0,1,0,0,0,0,0,0,你才22.我24才毕业，找不到什么好工作，好的都需要考试自己又考不上，身边朋友该结婚的也都结了
0,1,0,0,0,1,0,0,0,0,0,0,谢谢你，但是自己无法掌控的情绪漩涡是摆脱不了了，不会快乐的，活着只是折磨
0,0,0,0,0,0,0,0,0,1,0,0,可是我就是很笨啊，
0,0,0,0,0,1,0,0,0,0,0,0,爱情会发生，但我不相信会发生在我身上，也不相信任何感情真的能够一辈子，希望你们遇到的都能长长久久。
0,0,0,0,0,0,0,0,0,1,0,0,可是我是真的不知道要说什么呀，我知道我很奇怪，我可能还很自私的吧，是这样的，和你们说的每一句话我都会深思熟虑，我真的怕，怕我说错那个字你们就不要我了，我是希望大家都过的好呀，可是我又该怎么办呢，跟每个人的交往我都会不由自主的产生距离，我怕，怕有一个人会看破我，看破我虚无荒诞的内心
0,0,0,0,0,0,0,0,1,0,1,0,我想好好的忏悔一下，关于我做人方面失败的事情。因为得了躁狂症，把曾经的好朋友的微信删掉了。很对不起她，这段感情中，是我不对，我不应该太情绪化把事情弄到这个地步。是我不该。我要好好忏悔。希望我们都能忘掉对方吧，然后各自好好的生活。希望她也能过得好。
0,0,1,0,0,0,0,0,0,0,0,0,嘿 陌生人 今天又因为我的情绪破坏了气氛 老公又叫我离婚 我是不是这样不放手让他没有奔向更好的幸福 可是这个病折磨得大家精疲力尽了 想一个人安安静静的走 不知道怎样才不痛苦的离开 佩服你当初的勇气 当我拿起刀子 它是冰冷的 当我站在高楼上 我觉得好大的风 都是害怕的理由 我明天还能看到天明吗？
0,0,0,1,0,0,0,0,0,0,0,0,看着你的微博就莫名的哭了。挺羡慕你的，可以把自己的不开心当做一个笑话一样调侃地说出来。然后也挺有勇气的。饭饭，要是你还在的话，我真的挺想认识一下你。这么久了，就很烦躁。还有我真的理解不了自己为什么老是不开心。明明生活在这样一个家庭里，身边的人也还行，我真的挺难受的。
0,0,1,0,0,0,0,0,0,0,0,0,走饭，我暴食了，我不敢说，我真的好难过。活着真的好累
0,0,0,0,0,0,0,0,0,0,1,0,有一阵子没来，是我的问题。[失望]抱歉啦，各位朋友。
0,0,0,0,0,0,1,0,0,0,0,0,我快要毕业了，这样就可以回家这样做了，可是在家又会让父母被说闲话，不知道，没有好的办法，我能想到的可能是得病吧，搞垮身体，就容易死亡。
0,0,0,0,0,0,0,0,0,1,0,0,飯飯，我是一無是處，想永遠離開。
0,0,0,0,0,1,0,0,0,0,0,0,隔壁欢声笑语，真好呀，我这辈子，好像都要这样孤独下去了
0,0,0,0,0,0,1,0,0,0,0,0,我就是太依赖她了，不光是依赖她，还依赖身边的每一个人，只要有人稍微对我的态度跟以前不太一样了，我就难过
0,0,0,0,0,1,0,0,0,0,0,0,这次小猪她们估计得恨死我了，姑姑说我死了她也活不了，她的两个孩子怎么办，窒息的感觉越来越强烈了，我马上也要走了
0,0,0,0,0,0,0,0,0,1,0,0,我不能太自私了
0,0,0,0,0,0,0,0,1,1,0,0,所有人都是自私的，就连父母也一样。呵，这一切也是自己作出来的吧，要是当时忍忍不就过去了。自己活该
0,0,0,0,0,1,0,0,0,0,0,0,谁都不要我了，他们都把我扔掉了
0,1,0,0,0,1,0,0,0,0,0,0,我什么都做不好
0,1,0,0,0,1,0,0,0,0,0,0,[微笑]如果你有抑郁症，不要跟你身边的任何一个人说 因为他们都会模式化的告诉你，别开玩笑了
0,0,1,0,0,0,1,0,0,0,0,0,一点小事就能让我崩溃让我嚎啕大哭一晚上，我真的好累
0,0,0,0,0,1,0,0,0,0,0,0,所以和抑郁症谈恋爱是无法完全开心的吧
0,0,1,0,0,0,0,0,0,1,0,0,我现在很颓废 感情 家里 经济 还有自己的身体 心理 我到极限了 所以告诉我怎么死的快没痛苦？
0,0,1,0,0,1,0,0,0,0,0,0,人间不值得，你也不值得。
0,0,0,0,0,1,0,0,0,0,0,0,未来看不到光明
0,0,0,0,0,1,0,0,0,0,0,0,怎么才能正常的与别人交流，好像被这个世界所隔离一下，很难受
0,0,1,0,0,1,0,0,0,0,0,0,“人间不值得 但你值…算了。你也不值得。”
0,0,0,0,0,0,0,0,0,1,0,0,我不太好
0,0,0,0,0,0,0,0,0,1,0,0,哈喽 时隔两年 我又来啦 最近我很差劲 仔细想一想好像都没有真正开心的时候 我想回家 想抱着我的狗 把它搂在怀里 这样我就会特别开心了
0,0,0,0,0,1,0,0,0,0,0,0,發現有些人根本沒有真把當你朋友，朋友有什麼用？當你真出事時也不見得幫得上什麼忙，最多安慰下你僅此而已。
0,0,0,0,0,1,0,0,0,0,0,0,记忆力越来越差了 是不是有一天谁也不记得了&nbsp;&nbsp;是不是更好
0,0,0,0,0,0,1,0,1,1,0,0,我是不是很没用，不小心碰了孩子一下，和他大吵了一顿，然后被他推到了地上。我是不是很没用，连孩子都照顾不好。我是不是很该死……
0,0,0,0,0,0,0,0,0,1,0,0,世界上多的是两条腿的恶人
0,0,0,0,0,1,0,0,0,0,0,0,爸爸妈妈根本就不会带我去看病，熬了半年，一点没好，胳膊上还全是疤，昨天晚上不准备活了，可我高估自己了，我疼的哭出来了，趁别人都不知道我得抑郁症了，我能不能装作什么都没发生，偷偷活下来，哪怕以后还是哭到发抖，我真的很害怕别人在背后偷偷议论我
0,1,0,0,0,1,0,0,0,0,0,0,那些虚伪的爱或人全都远离我了，或者说靠近不了我了
0,0,0,0,0,0,0,0,0,1,0,0,yep我有点毛病
0,0,0,0,0,0,0,0,0,1,0,0,我真的神经病，活在自己的世界走不出去。很无奈很痛苦。如果不是独生女，我恐怕已经…
0,0,1,0,0,0,1,0,0,0,0,0,感觉自己要被撕裂了。让我难受的东西像一汪水填在心里，没有一个出口。我不想活着了，但是我知道我不可能死，因为我死了爱我的人会痛苦。我恨他们的不理解但我舍不得伤害他们。我希望自己得绝症，这样就可以给他们接受我要死去的时间。
0,0,0,0,0,1,0,0,0,0,0,0,饭饭，中午就算正在流泪还在劝别人坚持下去，短短几个小时过去，我自己已经坚持不住了，不知道从什么时候开始，父母已经不是我留下来的牵挂，然后意外的有了我的宝宝，熬过艰难的孕期，然后迎来了我的宝宝，可是除了我没有人爱她。她是我的天使，拯救了我，可我当不好一个好妈妈
0,0,1,0,0,0,0,0,0,0,0,0,毕业以后，工作不顺利。因为毕业异地，和男朋友也分手了。家里投资也赔了很多钱，妈妈也受到了很大的打击，我却无能为力。三四个月胖了十斤，夜里经常睡不着。本该给父母更好生活的年纪现在却更让她们担心我。瞒着我给我找了个稳定的工作，现在就要离开我喜欢的城市回家了。看不到未来
0,0,1,0,0,0,1,0,0,0,0,0,我现在自己一个人，坐在小区的长椅上。风吹的我有点冷，把钱打给家里换房贷，真好。没有工作了，房子5.10到期了，兜里还有10块钱，还有三支烟，没有火机。丧失了工作的勇气。和面对生活的能力。我讨厌来这个世界上走着一圈。
0,0,0,0,0,1,0,0,0,0,0,0,越长大越痛苦，特别是现在，曾今我的说服自己不要去想，好好过日子，但现在我知道，不可能，我做不到，我什么也不敢说不敢做，我活着做什么啊
0,0,0,0,0,1,0,0,0,0,0,0,生活没有任何意义。
0,0,0,0,0,0,0,0,0,1,0,0,饭 我好自私 我就希望有一个人能来救救我
0,0,0,0,0,0,0,0,0,1,0,0,总而言之，我能看到你看不见的，我也能感应到你感受不到的，你身体没了，什么都没了，就是一个穷光蛋
0,0,0,0,0,0,0,0,0,1,0,0,真实讽刺，对他的女儿那么好，还用我的东西，哈哈哈哈哈真的很好，我不是好人，做不到不迁怒，新来的人都知道我的碗和筷子不一样，家人却一点也不在意，无所谓了
0,0,0,0,0,0,0,0,0,1,0,0,曾经我真的认为我是一个不差的女孩子 也许不够成熟 但一定值得一份&quot;非我不可的爱&quot; 可为什么 接近我又逃离我 我真的有这么不堪吗
0,0,0,0,0,0,1,0,0,0,0,0,饭饭，我现在听到别人在我身边聊天，就烦躁，听到刺耳的声音就心慌，吃完东西，就想吐，不睡觉就头疼
0,0,0,0,0,0,0,0,0,1,0,0,饭，我活的太失败了
0,0,0,0,0,0,0,0,0,1,0,0,自己剥夺了自己的快乐，都以为我很坚强，只有自己能看见自己有多懦弱
0,0,0,0,0,0,0,0,0,1,0,0,我一个那么丧的人 居然也在安慰别人
0,0,0,0,0,0,0,0,0,1,0,0,就算我真的有病我也不会让任何人知道我有病不然我真有病了，这就是传说中的奥秘所在
0,0,0,0,0,0,0,0,1,0,0,0,可是我本来就该死了吖，是因为她给我的希望才让我苟延残喘至今的，现在她走了，希望也没啦，说起来还挺感谢她的，让我多活了那么久。
0,0,1,0,0,0,0,0,0,0,0,0,饭啊 我最近总是爱哭 我的神经好像越来越敏感了 觉得吵闹 觉得头疼 我已经23了 讲道理 我觉得自己活够了 很累很累的那种 但是我很害怕 我有好多舍不得的东西呀
0,0,0,0,0,0,1,0,0,0,0,0,又催了，以前有可能的时候一直拦着不让，现在没有可能了，一直催一直催，然后就争吵，恶性循环，一整天难过，什么时候才能替我考虑一下，为我想一下，我觉得一个人挺好的啊，没有伤害，过自己的生活，为什么非要两个人，可不可以不要催我了啊，我好难受啊
0,0,0,0,0,1,0,0,0,0,0,0,没人喜欢我
0,0,1,0,0,0,0,0,0,0,0,0,我也不知道我在丧什么，但就是很难受，丧到死
0,0,0,0,0,1,0,0,0,0,0,0,我才是他们幸福生活的最大障碍[嘻嘻]
0,1,0,0,0,1,0,0,0,0,0,0,很奇怪 今天异常的想她 可能是快要来姨妈了吧 仿佛这世上的快乐都与我无关
0,0,0,0,0,0,0,0,0,1,0,0,我太没用了
0,1,0,0,0,1,0,0,0,0,0,0,死是一定会死的， 解脱是不会解脱的， 死都不会解脱的
0,0,0,0,0,0,0,0,0,1,0,0,对不起，我活着很卑微，等那天我不想卑微了就会离开这个世界
0,0,0,0,0,0,0,0,0,0,1,0,理所当然的认为自己没问题，可是处处是问题，既然都认为没责任，所以啊，最后是我的问题
0,0,0,0,0,1,0,0,0,1,0,0,我真的真的好喜欢好喜欢你啊 可是那怎么办呢 你看你啊 像是月光 明亮纯洁 我只是黑暗里的尘埃。永远无法靠近你&nbsp;&nbsp;我只希望这一世你能永远幸福快乐 你的家庭多美满啊 我真的不想给你造成困扰 那我就悄悄藏好了 我下一世一定会在对的时间遇见你 那个时候 你就不要把我当小孩了
0,0,0,0,0,0,0,0,0,1,0,0,你其实挺自私的，不想要自己难过，所以选择让我难过
0,0,0,0,0,0,0,0,0,1,0,0,昨天被一个人欺骗得好惨，真想不通这世上有如此丑陋的人。丑陋的人心!
0,0,0,0,0,0,0,0,1,0,0,0,饭饭，如果没有我该多好，能不能来带走我
0,0,0,0,0,1,0,0,0,1,0,0,饭啊，我好像得抑郁症了，羡慕你做了自己喜欢的人，世界上没有人在乎我的感受呢，我也想自杀，但时间上我不放心的有太多，连这世界都不让我安心的死去，我是不是太贪生怕死，可以抱抱我吗，永远不放开的那种💔
0,0,0,0,0,0,0,0,0,1,0,0,自信会让我极度没有安全感，可在人前的时候我又必须摆出一副自信的样子。&nbsp;&nbsp;所以只有在每天晚上，缩在被窝里的时候，我才敢跟我的自卑和安全感一起相处。有时候，我甚至只能靠着墙角或者是床板才能睡着。&nbsp;&nbsp;以前害怕自己猝死在房间中几个月无人发现，现在巴不得在床上发生一场意外。
0,0,1,0,0,0,0,0,0,0,0,0,受够了每天上课到一半崩溃到去厕所大哭 一整天除了在吃药都没有别的记忆，几天几天的睡不着
0,1,0,0,0,0,0,0,0,0,0,0,觉得以前做的事 都是错误的，哎，痛苦
0,0,1,0,0,0,0,0,0,0,0,0,我羡慕别人能做自己喜欢的事，想学跳舞，但家里没法支出费用，想买喜欢的衣服，但我喜欢的别人都不喜欢，喜欢吃芝士和蛋糕，但妈妈不喜欢，考了个好学校，因为学费贵去了一个不喜欢的，没人愿意听我的故事，我不敢难过，因为会被说做作，我不敢流泪，因为在父母面前必须坚强，早点结束吧这操蛋的生活…
0,1,0,0,0,0,0,0,0,0,0,0,从不被理解，也不需要被理解
0,0,0,0,0,0,0,0,0,0,1,0,都是我不好
0,0,1,0,0,0,0,0,0,0,0,0,饭你在那边过的还好吗？！我发现我最近有点严重了，什么都不想做，动不动就哭，记忆力反应力都在下降，甚至连我六岁的儿子都不想管了……想去医院看看、又好怕真的确诊了，日子好难过啊，真的好难熬
0,0,0,0,0,1,0,0,0,0,0,0,好像再怎么努力 我也比不上靠运气或者极少努力就能考好的人
0,0,0,1,0,0,0,0,0,0,0,0,身边还是很美好的啊，为什么我还总想哭。
0,0,0,0,0,0,1,0,0,0,0,0,饭，昨天我刚被确诊中度抑郁，医生给我开了药我不想吃，我害怕副作用。家里人知道了之后说我什么事都没有，就是自己瞎想出来的病，听到这些话我恨不得即刻去世
0,0,1,0,0,0,0,0,0,0,0,0,厌恶这世上的人，事，厌恶所有的一切，包括我自己本身，想死，真的想死…
0,1,0,0,0,1,0,0,0,1,0,0,抱歉很晚才认识你，不过怎么说呢，能够认识就不算晚[心] 我总会觉得自己有一段日子超自卑，莫名其妙就想哭发脾气，好像什么什么都做不好，任何人都比我优秀。不过现在大概大学要毕业了，人老了竟然也就佛了[酸] 希望来这儿的小伙伴能找到属于自己的那份开心和幸福吧，即使微不足道[心]别忘了有人陪。
0,0,0,0,0,0,0,0,0,1,0,0,大部分人其实都有或多或少自卑的～我有时候也会觉得自己挺糟糕的，不过要自己找一找发泄的方法，比如听一听音乐掉一掉眼泪，只要你开心只要不伤害自己都好～ 身边可能真的有人没法理解自己，因为有一部分人天生不会主动也学不会撒娇，我也算是其中一员，不过反过来想，在小世界自得其乐未尝不可
0,0,1,0,0,0,0,0,0,0,0,0,我想要拥抱，可我一次次的推开这个拥抱，是怕再一次的受伤，我现在一无所有，有的只是这个一条不值得的命，我想结束，结束掉所有的一切，就当我没有来过这世上一样，寻不到我的任何！
0,0,0,0,0,0,0,0,0,1,0,0,"好像没有什么可以依赖相信的人了,对家人也疏离,我感觉真的我很糟糕啊"
0,0,0,0,0,0,0,0,0,1,0,0,我太差了
0,0,0,0,0,0,0,0,0,1,0,0,我不喜欢现在的自己&nbsp;&nbsp;纠结&nbsp;&nbsp;懦弱&nbsp;&nbsp;胆小&nbsp;&nbsp;我发现&nbsp;&nbsp;就这么盯着手机我能坐好久&nbsp;&nbsp;我比昨天更喜欢你了&nbsp;&nbsp;抱歉我遇见不到最好的自己&nbsp;&nbsp;愿来世不在为人
0,1,1,0,0,0,0,0,0,0,0,0,怎么办啊。我什么都做不了。没有一点温暖。对不起，我找不到活下去的意义。
0,1,0,0,0,0,0,0,0,0,0,0,为什么不幸的总是自己呢？他们总说你这算什么事。是啊，都是压死我的稻草
0,0,1,0,0,0,1,0,0,0,0,0,昨天清明上坟，突然意识到爸爸走了已经6年了…………最近又经常跟男朋友吵架 工作压力又大 突然好崩溃 偷偷躲在房间里哭 都不敢让妈妈听到 我好难过 饭饭你带我走吧……我好累
1,0,0,0,0,0,0,0,0,0,0,0,这个想法一直没有在我脑海若隐若现，或者我战胜它，或许被它拖入深渊。
0,0,0,0,0,0,0,0,0,1,0,0,我骗他我有对象了以后不联系了，其实我屁都没有，孤独的像条狗
0,0,0,0,0,1,0,0,0,0,0,0,焦虑只会越来越严重
0,1,0,0,0,0,0,0,0,0,0,0,原来生活从来没有对我好过，呵呵。此刻我只感觉瑟瑟发抖，又一次见证了人心最丑陋最恶心的一面。
0,0,0,0,0,1,0,0,0,0,0,0,不会好了 不会
1,0,0,0,0,1,0,0,0,0,0,0,为什么别人都活的这么好，我每次活的这么差
0,0,0,0,0,1,0,0,0,0,0,0,唉 生活只会变得更加不好啊 我可以陪陪你吗 你在的宇宙是不是可以飞在空中自由自在 快乐无限呢 或者 我想永远跟你一起 活着真的好苦啊
0,0,0,0,0,0,1,0,0,1,0,0,家人朋友都抛弃了我 我是多失败哈哈哈哈哈 一切都没有意义了 谢谢你安慰我 安慰了这么多人 你会幸福的
0,0,0,0,0,0,0,0,0,1,0,0,又是哪个猪蹄子啊？想归想但是这个时间你不睡觉伤身体啊喂，快给我睡觉(ﾉ｀⊿´)ﾉ
1,0,0,0,0,0,0,0,0,0,0,0,反正对于我妈来说，我的这些行为，都是在作，要么是闲，要么就是在气她
0,0,0,0,0,0,0,0,1,0,0,0,所以到底是抑郁还是社恐，不对，应该是都有才对
0,0,0,0,0,0,0,0,0,1,0,0,怎么能是祸害呢，要相信，你是白菜，他才是猪
0,0,0,0,0,1,0,0,0,1,0,0,我妈肯定有焦虑症因为子女的没出息 看看 这都三点多了她还在自言自语 谁少了她钱💰
0,0,1,0,0,0,0,0,0,0,0,0,无所谓了吧 四月的春天都救不了我 站在太阳下面 我只觉得遗憾 如果能重来 我会做的好一点吧 唉 无所谓了 我用棉花塞满了我的伤口 日复一 等到他们溃烂的一天 就不要说我没有坚持过吧 起码现在的眼泪 都是为坚持而流的
0,0,1,0,0,0,0,0,0,0,0,0,活着也没有多重要吧
0,0,1,0,0,0,0,0,0,1,1,0,饭 又是凌晨3点半 我觉得我已经是个神经病了 连做梦都在否定自己 陷入无休止的恶循环 我还记得那种感受 真的难受 从里到外的厌恶自己 骂自己 越是沉沦 越是难过 越是难过 越是沉溺 我终于懂了 我有一天也会去找你的吧 也不知道你见到我会不会笑话我在你微博底下留了那么多言 也许我根本见不到你
0,0,0,1,0,0,0,0,0,0,0,0,饭饭，我遇到了一个温柔的男孩子，他给我唱歌，教我怎么学英语，安慰我让我好好活下去，熬夜陪我聊天，说我在他眼中只有可爱。我真的很谢谢他，不嫌弃我的一切。可是我，还是不想活下去，我已经祸害了我所有的家人我不想再祸害他这么好的一个人了。
0,0,1,0,0,0,0,0,0,0,0,0,每天晚上都希望第二天死掉
0,0,0,0,0,1,0,0,0,0,0,0,我看我的心结永远都解不开了
0,1,0,0,0,1,0,0,0,0,0,0,有没有这样一个人，他/她的离开，让你觉得自己的灵魂也缺失了一块……这一块不是时间能弥补的...没了就是没了…… 一次次的转世轮回，就为了寻找这一块，也许这世依旧找不到，也许来世也可能找不到... 依旧执念的寻找，直到找到缺失的这一块，也许再也找不到，直到自己的魂魄灰飞烟灭……
1,0,0,0,0,0,0,0,0,0,0,0,既然不能帮到我就早点放弃我吧
0,0,1,0,0,0,0,0,0,0,0,0,自己停了药，情绪完全崩溃，真的活着好累，为什么死不了为什么？活着一天折磨我一天
0,1,0,0,0,1,0,1,0,0,0,0,我真是记性差到极点，记忆混乱到极点，脾气差到极点，心情差到极点，干什么都不行
0,0,0,0,0,0,0,0,0,1,0,0,挺羡慕别人晒自拍在朋友圈 我看着我自己都觉得恶心
0,0,0,0,0,1,0,0,0,0,0,0,你就是不喜欢我不喜欢我不喜欢我
0,0,1,0,0,0,1,0,0,0,0,0,饭饭，分手第二天，我已经接受了分手事实&nbsp;&nbsp;但是情绪不停陷入崩溃 时不时大哭
1,0,0,0,0,0,0,0,0,0,0,0,要么让我快点好起来，要么让我得个绝症，要病就病得彻底一点
