非此即彼	以偏概全	心理过滤	否定正面思考	读心术	先知错误	放大	情绪化推理	应该式	乱贴标签	罪责归己	罪责归他	内容
0	0	1	0	0	1	0	0	0	0	0	0	这个世界不会好了[伤心]
0	0	0	0	0	0	0	0	0	1	0	0	我本来就是一个可有可无的人
0	0	0	0	0	1	0	0	0	0	0	0	痛苦地活下去，为了寻找活着的意义必将付出惨痛的代价
0	0	0	0	0	0	0	0	0	1	0	0	可我就是做不到,我的马达好像被关掉了,然后这些零件闲置久了,就生锈,变成了一堆废铜烂铁
0	0	1	0	0	0	0	0	0	0	0	0	今天为什么还活着还不能死掉啊
0	0	0	0	0	0	0	0	0	1	0	0	我真的受不了这么愚蠢的自己存在于世界上了
0	0	0	0	0	1	0	0	0	0	0	0	这辈子就是霉星附体 甩不掉了。
0	0	0	0	0	0	0	0	0	1	0	0	我就是个异类，他们容不下异类
0	0	0	0	0	0	0	0	0	1	0	0	我活着真是个笑话
0	0	0	0	0	0	0	0	0	1	0	0	不知不觉又过了一天,这种行尸走肉的日子什么时候才能结束?
0	0	0	0	0	0	0	0	0	1	0	0	又是阴天 头天又开始疼 夜夜难入眠 有些事眼看着发生却无能为力 是自己太无能 我没什么难过的 也不什么不开心的 我就是想死了_
0	0	0	0	0	0	1	0	0	0	0	0	为什么对一个朋友这么好,今天他说的话好像是我要把他害了一样,生活也好难,我好脆弱,老是因为一些鸡毛蒜皮小事郁闷一整天
0	0	0	0	0	0	1	0	0	1	0	0	我考不上 我太没用了 父母花了这么多钱供我读书 我还是不行 我好绝望
0	0	0	0	0	1	0	0	0	0	0	0	姐姐,好累啊,生活好糟糕,我想一走了之,虽然这世界很美,但我不配。没人在意我。
0	0	0	0	0	0	0	0	0	1	0	0	我真的是个可恨令人讨厌的人吧,不然为什么我去哪都要被骂呢?
0	0	1	0	0	0	0	0	0	0	0	0	本来以为不会好起来，也不会恶化了，还是我天真了，人间真的不值得，我也不值得。
0	0	1	0	0	0	0	0	0	0	0	0	我没有留恋的，我什么都不行，长相平平，性格不好，也不会处理人际关系，未来一点也看不到，上个学期抑郁得瘦了好几斤，室友在背后说我有点自闭，我很努力很努力调整自己的心态，每天都笑得很开心，我让自己看起来不自闭，每天都好累，又无能为力。
0	0	0	0	0	0	0	0	0	1	0	0	什么时候才可以结束啊我好痛苦。为什么总是这种痛总是发生在我身上,我上辈子是作了多少孽,我不是人,我不配做人
0	0	1	0	0	0	0	0	0	0	0	0	抑郁症是穷人病吧，日复一日的机械劳作，一言难尽的家庭琐事，突如其来的恶意。
0	0	0	0	0	0	0	0	0	1	0	0	我爸又在外面骂人 我在房间里听的咯噔一声 每天都活在恐惧和绝望当中 跟一个神经病住在一起 他自己混日子把我害死了 毁了我一辈子
0	0	0	0	0	0	0	0	1	0	0	0	原来到现在了还有这么多人记得她，现在南京通了好多条地铁了，但是还是挤，如果你还在世的话应该还是不喜欢吧。
0	0	0	0	0	0	0	0	0	1	0	0	我希望我的家人早点死 不止爸妈 还包括什么伯伯叔叔舅舅外公外婆之类的 都是垃圾
0	0	0	0	0	0	0	0	0	1	0	0	一直以来我还是这么没用
0	0	0	0	0	0	0	0	0	1	1	0	好不容易有的朋友啊我为什么不珍惜啊我为什么不能做的更好我太差劲了,我自己把我的精神支柱给推开了,我一直都在毁我自己
0	0	0	0	0	0	0	0	0	1	0	0	腐烂的日子和糟糕的我真的是绝配
0	0	0	0	0	0	1	0	0	0	0	0	我就是太依赖她了，不光是依赖她，还依赖身边的每一个人，只要有人稍微对我的态度跟以前不太一样了，我就难过
0	0	0	0	0	0	0	0	0	1	1	0	爸爸;;你回来好不好;;我真他妈的不是人;;我以前为什么要那样对你;;不听话还老惹你生气;;我害你生病走了对不对;;都是我的错;;我这样的人为什么还有脸活着;;我想去天上找您 活着真的太痛苦太折磨了
0	0	1	0	0	0	0	0	0	0	0	0	每天十二个小时的班，每天不到凌晨两三点睡不着，每天睡四五个小时的觉，生活中不被人理解，爱人吵架能把自己逼的精神奔溃，眼泪直流，脑子特疼，特别累
0	0	0	0	0	0	0	0	0	1	0	0	我的出生就是一个错误。想来也很可笑,一直以来都是这样。我什么都不配拥有。
0	0	1	0	0	0	0	0	0	0	0	0	昨天和她们骑自行车，难得出去，可是不开心，缺了什么，好像世界与我无关，边缘人……醒来不开心…… 好累，不想再出去了，不想出去拍照在朋友圈刷存在感……
0	0	0	0	0	1	0	0	0	0	0	0	没人会喜欢没人会在意一个性格阴沉的人
0	0	0	0	0	0	0	0	0	1	0	0	好讨厌一个人 讨厌到想打她 人生已经很痛苦了 为什么还要出现恶心的人呢
0	0	0	0	0	0	0	0	0	1	0	0	我不是想死 我怕痛的 但是那个自卑 自闭 怀疑自己 不自信的自己 讨厌 要杀掉它 但是做不到 我还是舍不得
0	0	0	0	0	0	0	0	0	1	0	0	我太无能了
0	0	0	0	0	0	0	0	0	1	0	0	。我是很烂的人,在底层的世界里挣扎。
0	0	0	0	0	0	1	0	0	0	0	0	呵呵,我很自卑,内向…蜂鸟总弄些这些没用的,亲情,友情,爱情。与我无关,与我无缘。长的丑,又没钱。又没有本事,以前上学的时候,只能暗恋别人了。我这么卑微,配不上。现在送外卖遇不到几个女的。。真的有女的送外卖?我咋没看到过,送众包,没啥订单了我也不好意思去商家店里打扰人家。马路上歇
0	0	0	0	0	0	0	0	0	1	0	0	你知道我有多么讨厌我自己吗 虚伪的人际 让我觉得自己是个扮演着恶心角色 却抽离不出来 还要陪这世界一起笑
0	0	1	0	0	0	0	0	0	0	0	0	我讨厌明天讨厌冬天讨厌分开讨厌吃药讨厌哭泣讨厌失眠只是我讨厌的东西一起来了。你终究还是丢下我一个人面对这个病了。所以如果我死了你最好也不要知道。
0	0	0	0	0	1	0	0	0	0	0	0	我烂掉了。我好不了了
0	0	0	0	0	0	0	0	0	1	0	0	我好没出息啊
0	0	0	0	0	0	0	0	0	0	1	0	我是个罪人
0	0	0	0	0	1	0	0	0	1	0	0	不想和父母聊天,只会增添他们的负担,我感觉我就是个没用的人,什么都不会,我家境那么差,我都不想继续去医院看病,我不想给妈妈增添一点负担。果然,穷人不配活。
0	0	0	0	0	0	1	0	0	1	0	0	我怎么能这么穷 这么没用 这么丑怎么什么也没有 朋友也没有 她们都离开我 我很难受啊
0	0	1	0	0	0	1	0	0	0	0	0	今天又派成績了，成績比我想像中的還更糟糕，不知道怎麼辦...努力了這麼久還是沒用，看著身邊的人慢慢進步，我卻停留在原本。我連前面的方向都看不到，我不知道我還可以怎麼做...快高三了，這成績肯定進不了大學。我知道付出過的努力可以沒有收穫，但看在我念念不忘的份上，不要放棄我好嗎。
0	0	0	0	0	0	0	0	0	1	0	0	昨天有人因为我说了几句说可能因为我改变人生我其实想说,我没那么大本事!我不过也是个无法调节自我的怪物,我害怕麻烦本能远离任何人
0	0	0	0	0	0	0	0	0	1	0	0	饭,如果我这次在被别人骗,我就去找你了,家人的虚伪恶心自私,爱人的卑鄙设计和坏心,他们的冷漠,希望我死以后不要太惊讶才好,我都想得到我虚伪的母亲假惺惺恶心的样子,全世界就她最惨一样,后爹幸灾乐祸的样子,亲妹淡漠的样子,社会坏人的折磨,这次如果在被坏人害,我就印我妈的话命中该死
0	0	1	0	0	0	0	0	0	0	0	0	走饭，我暴食了，我不敢说，我真的好难过。活着真的好累
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,我该怎么办呢。只有我活的这么艰难吗? 我真的好累,我没有别的愿望,我就想我可以和家里人平淡从容的活着,可是为什么对我来说这么困难呢。我真的好失败,我讨厌这个世界,我恨他们,可是我又能怎么办呢。;;;我真的好想离开,我一点都不想存在于这个世界。
0	0	0	0	0	1	0	0	0	0	0	0	这个世界上根本没有人在乎;;死了估计也没人知道把
0	0	0	0	0	0	0	0	0	0	1	0	我已经盖了两条被子了,还是好冷啊。听到的声音都好烦呀,我都捂住耳朵了,为什么还不停下嘴。是我做的不好,是我做的不对,是我对不起所有人。为什么没有人拉我一下,我真的好痛苦啊。哭真的没有用哎,他们只会笑话。是我不配。
0	0	0	0	0	0	0	0	0	1	0	0	每天没有精神,就像行尸走肉一样
0	1	0	0	0	0	0	0	0	1	0	0	我也好差劲 我也好不喜欢学校 我好不喜欢我自己 我也没有朋友 是不是这辈子注定我就是一个人 我怎么可以把每一段关系都搞砸
0	0	1	0	0	0	0	0	0	0	0	0	本来想去陪你的 我妈也不要我 我爱的人也放弃我 所以割腕自杀 可是失败了 被拦下来了 真的疼 割了好几次血才滴的多一点 觉得胳膊 手指都是冰的 好好奇你是怎么死的 不疼吗 我好不容易有勇气割腕却失败了 [失望]
0	0	0	0	0	0	0	0	0	1	0	0	28年我爸妈终于接受我是个废柴的事实了
0	0	0	1	0	0	0	0	0	0	0	0	今天又有人夸我变好看了,看着镜子里的自己,我想:我以前得有多丑啊
0	0	0	0	0	0	0	0	0	1	0	0	飯飯，我是一無是處，想永遠離開。
0	0	0	0	0	0	0	0	0	1	0	0	早上好,今天心情还是很不好。昨晚为了双十一满减来回看商品对比了半个小时,然后还是觉得非常不好,感觉这样的自己好无用。
0	0	1	0	0	0	0	0	0	0	0	0	阿饭 我爸妈已经不要我了 我该怎么办 我没有退路了 你把我带走吧 我今天自杀又没死成
0	0	0	0	0	0	0	0	0	1	0	0	我只是个没用的幽魂,怎么可能遇见伟大的大诗人。
0	0	0	0	0	1	0	0	0	0	0	0	我永远得不到自己想要的东西,永远
0	0	0	0	0	0	0	0	0	1	0	0	反正我也是累赘
0	0	0	0	0	0	1	0	0	1	0	0	我怎么就这么糟糕别人一句挽留的话都没有呢
1	0	0	0	0	0	0	0	0	0	0	0	这个想法一直没有在我脑海若隐若现，或者我战胜它，或许被它拖入深渊。
0	0	0	0	0	1	0	0	0	0	0	0	真的不会再好起来了
0	0	0	0	0	0	1	0	0	0	0	0	我是一个疯子,在焦虑别人不会焦虑的小事情,一刻不停,在思考各种问题与时间。同时没有未来。
0	0	0	0	0	0	0	0	0	1	0	0	真对不起 竟然活的如此糟糕
0	0	1	0	0	0	0	0	0	0	0	0	对于我来说 只要爱情失败 这一辈子就他妈全完啦!
0	0	0	0	0	1	0	0	0	0	0	0	没人能把我救起来了
0	0	1	0	0	0	0	0	0	0	0	0	怎么度过接下来的日子，我很害怕。很讨厌现在的一切，想消失，讨厌学校，讨厌各种考试面试。
0	0	0	0	0	0	0	0	0	1	0	0	我一直都是个懦弱的人,需要拿些时间去放下一些事,我不想爱这个世界,至少我的世界就由发生在我周围的组成。你知道吗?求生不得求死不能就是这样,怎么做都怕是一个错误,踩在悬空钢丝上行走,而我是非专业人员。
1	0	0	0	0	0	0	0	0	1	0	0	我最近还蛮好的 没跟别人乱扯犊子 我觉得不回消息比瞎扯淡好多了 我不回消息然后还发朋友圈 我真的很坏了
0	0	0	0	0	0	0	0	0	1	0	0	我太懦弱了,之前为什么不割的再深点
0	0	0	0	0	1	0	0	0	0	0	0	你们一定不要融入正常人的世界,因为融入不进去,他们不会理解你们的,真的,所以我不要他们理解了,再见了,如果死了,我不要有来生,如果没死,那我要忘了所有事情。
0	0	0	0	0	0	0	0	0	1	0	0	我好糟糕啊
0	0	0	0	0	1	0	0	0	0	0	0	我突然间觉得我没有一个朋友，因为我心里的那些话，我一个朋友不敢说，好像我说了，他们也不会真正理解我的处境。
0	0	0	0	0	1	0	0	0	0	0	0	我并不想好起来,因为我知道不可能,想问问饭饭现在解脱了吗
0	0	0	0	1	0	0	0	0	0	0	0	敏感到关门声音一大我就觉得你不喜欢我生活对每个人都很难,也不知道哪来的压力,只是没有想死的勇气罢了 昨天的我发烧到40度睡了很久看表才四点钟看着空荡荡的房间顿时就哭了我可得努力活着啊还有牵挂着我的人呢新的一个月开始呢好像我又崩溃了过马想着要是撞死我就好了应该会吓着司机叔叔吧
0	0	0	0	0	1	0	0	0	1	0	0	今夜，我还清醒着，思考着所谓的人生，明知道没有意义却还奢望着幻想着，有那么几分钟打鸡血地我觉得我该好好爱自己，去做一切自己热爱的事情，不要管别人的看法说法。下一秒又丧到底，现实是残酷的，我不行，不会，不可能，我做不到的，我那么自卑懦弱孤僻…
0	0	0	0	0	0	0	0	0	1	0	0	我是废柴
0	0	0	0	0	0	0	0	0	1	0	0	爸爸妈妈在我身上花了这么多钱,我却一点用都没有
0	0	1	0	0	0	0	0	0	0	0	0	就像玻璃杯一但破碎无法还原,结局是被丢进垃圾桶,我是破碎的我,结局是走向死亡。
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,我已经是公认的失败者了。努力可真是没啥用的东西
0	0	0	0	0	0	1	0	0	1	0	0	身边的人即便是所谓的普通人,也比我要强百倍,我这么没用的人是不配活下去的。
0	0	0	0	0	1	0	0	0	0	0	0	我之前也期待过生活能够变好,但是现在太累啦,没有期待了,我很清楚的知道自己没有未来了,明明年纪不大,但是清楚的知道以后再也没什么可能。什么时候才能有勇气彻底的告别这个世界
0	0	0	0	0	1	0	0	0	0	0	0	吃着泡面哭的感觉一定没人喜欢吧
0	0	0	0	0	0	0	0	0	1	0	0	我现在这个样子还留在公司,岂不是祸害吗? 我就是祸根
0	0	0	0	0	1	0	0	0	0	0	0	我觉得我会被所有人瞧不起 首先我自己就瞧不起
0	0	1	0	0	0	0	0	0	1	0	0	饭饭，我想走了，我在开始准备，玻璃心的我要活下去真的好难好难，我总是因为一些小事难过，我受够了，还有我知道这个世界上的人还有好多好多好的，但我们那个班的人，恶心死了
0	0	0	0	0	1	0	0	0	0	0	0	这个世界没有人爱我,我有爸爸妈妈爷爷奶奶弟弟男朋友,但是,没有一个人爱我,一个都没有,想要被爱就那么难吗。 爸爸妈妈爷爷奶奶,我曾经因为他们每一个人都差点死掉,但是我命太硬了,居然每一次都很幸运的活下来,但凡有一次没那么幸运,我也不会活下来。我活着是为了什么,我为什么要活着
0	0	0	0	0	0	0	0	0	1	0	0	活得像团烂泥,乱七八糟 有时真想不明白 坚持着熬下去是为了什么
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,你留我几天,我觉得没有地方可以去,我讨厌这样卑微的自己,简直没有脑子。
0	0	0	0	0	0	0	0	0	1	0	0	你就是个骗子
0	0	0	0	0	0	0	0	0	1	0	0	祸从口出!知道吗 我很讨厌科室里的每个人 一个个都喜欢在背后说人坏话 爱嚼舌根的臭三八
0	0	0	0	0	0	0	0	0	1	0	0	我看不到,每当我看到的时候现实都会给我一击,我知道,我很懦弱
0	1	0	0	0	0	0	0	0	1	0	0	人也忒脆弱了,动不动就要死要活的,可是当死亡来临的时候又在心底乞求渴望多活一会。所以人都是反复无常的小人……
0	0	0	0	0	0	0	0	0	1	0	0	以前我也是闻到烟味就会被呛到的人现在自己抽的可带劲了,我是个垃圾
0	0	0	0	0	0	0	0	0	0	1	0	控制不住情绪是我的不对,所以不管别人用什么态度对我都是我应得的。好讨厌啊,明明说好不哭了,可就是忍不住啊。我知道都是我的错。
1	0	0	0	0	0	0	0	0	1	0	0	都是自己犯下的错啦;;;;;;能怪谁呢;;;;;;;坏女孩
0	0	1	0	0	0	0	0	0	0	0	0	其实有时候我也会把自己关在房间里，关灯拉上窗帘，只有黑暗陪着我，我自己一个人躲在被子里失声痛哭，心情压抑到了极点，不知道为何很喜欢这种感觉
0	0	1	0	0	0	0	0	0	0	0	0	我看到的全是社会的丑恶,没有人懂我,没人理解也,没有认真的在乎我,
0	0	0	0	0	0	0	0	0	1	0	0	这个世界很糟糕
0	0	0	0	0	0	0	0	0	1	0	0	我也不想走,但是觉得自己活着也没人关心啥的,也是一个累赘吧,挺没意思的
0	1	0	0	0	0	0	0	0	0	0	0	我们家人之间从来没有内心的交流 就算我想说 我妈也马上转移话题了 或许她真的不想聊吧
0	0	0	0	0	0	0	0	0	1	0	0	真烦 我真失败
0	0	0	0	0	1	0	0	0	0	0	0	再也没有人愿意关心我了 他们都走了
0	0	0	0	0	1	0	0	0	0	0	0	为毛屋漏偏逢连夜雨,感冒发烧失眠一起来啊,另外胸好闷,已经能够预感到待会会发生什么事情,明天真不想去上课,好难受,我不要上学
0	0	0	0	0	0	0	0	0	1	0	0	这样的人丑陋暴饮暴食,目光呆滞,阴暗, 太恶心了,太脏了! 无法原谅自己,就应该继续烂在污秽里
0	0	0	0	0	0	0	0	0	1	0	0	我真的是个很差劲的人啊 被大家讨厌当成扫把星 我也不想被生出来来到这个槽糕的世界上 妈妈说如果当初把我堕胎了该多好 就不用经历这些不好的事情了
0	0	0	0	0	0	0	0	0	1	0	0	什么都不想 白白的活着 就是一个废人了
0	0	1	0	0	0	1	0	0	0	0	0	所有人都在嫌我不工作，死了算了，不想再看见他们那势力的眼神了……
0	0	0	0	0	1	0	0	1	0	0	0	好像是不是必须得一直在焦虑痛苦绝望中渡过才是正常，为什么活着就总得忍受痛苦
0	0	0	0	0	0	0	0	0	1	0	0	为什么要认识我啊。这么糟糕的我
0	0	0	0	0	0	0	0	0	1	0	0	对什么都提不起兴趣 不知道我活着有什么意思 我才大一就开始自闭 害怕社交 因为自卑一直不敢认识新的人 和别人刚聊两句就开始想逃离 嫌弃别人无趣也害怕别人觉得我无趣 我真的自卑又垃圾的人该怎么办 这种日子还有多久
0	0	0	0	0	1	0	0	0	0	0	0	饭饭今天早上和爸妈还有爷爷去扫墓的地方烧纸了，遇见了爸爸那边的亲戚，还是没有变，会越来越糟，“一直听到你妈妈在叽叽喳喳的，你还是不喜欢说话啊”，听到这样的话我还是沉默不语不不知道怎样应对，好糟糕
0	0	0	0	0	0	0	0	0	1	0	0	其实啊,我真的没啥好抑郁的,但是我还是讨厌自己,自己好没用啊…
0	0	0	0	0	0	0	0	0	1	0	0	想找个喝酒的人都没有,自己懦弱的样子也不想别人看到,真讨厌这种感觉。
0	0	0	0	0	0	0	0	0	1	0	0	恶心的我,垃圾的我,太不配了,我的存在简直就是浪费
0	0	0	0	0	0	0	0	0	1	0	0	我只是个累赘,已经知道是不可能的事为什么还要继续下去,住院费就花了一万多还有心理咨询的钱,我真的觉得没用
0	0	0	0	0	0	0	0	0	1	0	0	太难受了我好差劲
0	0	0	0	1	0	0	0	0	1	0	0	活着真是折磨,头疼欲裂,没人理解,父母老师的指责,我觉得我就是个惹人厌恶的苍蝇
1	0	0	0	0	0	0	0	0	0	0	0	感觉自己丧的要死,没啥能力没啥水平成天混日子。做什么事都到不了顶尖连在这里抱怨都没有抑郁症的底子做资格证明,简直了。不知道自己为啥这么脆弱,完全没有理由也没有资格,比我惨的人还有好多但是我就是觉得很难过很不爽很焦虑
0	0	0	0	0	1	0	0	0	0	0	0	饭饭,没有一个人理解我,我也不敢说我我不开心啊,我抑郁啊,我想死啊,说出来只会得到一顿嘲笑,算了,等我哪天真的死了就算了吧
0	0	0	0	0	0	0	0	0	1	0	0	觉得自己是一个心胸狭隘的恶心变态
0	0	0	0	0	0	0	0	0	1	0	0	我也是真够恶心的
0	0	0	0	0	0	0	0	0	1	0	0	我真失败
0	0	0	0	0	0	0	0	0	1	0	0	我就是个累赘,对不起家人
0	0	0	0	0	0	0	0	0	1	0	0	我真是太糟糕了,给了另一个人错觉,害她难受,太糟糕了太糟糕了太糟糕了!失去共情能力和爱与被爱的能力,为什么要这样苟延残喘!!!
0	0	0	0	0	0	0	0	0	1	0	0	走饭,其实我也挺想谈恋爱的,想和一个温柔的男生在一起,可是我知道我根本不配谈恋爱,我哪里有资格去和别人做朋友,我就是一个垃圾啊!我每天都在尽力做一个正常人,好像我是一个活泼开朗善于交际的人,其实我自已知道那都是装的!我有病,我是一个非常非常极端的人!
0	0	0	0	0	0	0	0	0	1	0	0	觉得自己很没用，好端端的就是不停流眼泪，死了就不会有痛苦了吧
0	0	0	0	0	0	1	0	0	0	0	0	我感觉真的快撑不下去了,为什么我不能和正常女生一样,为什么你们要骂我是死胖子、死肥猪,我也想和哪些身材好的女生一样,可以穿好看的衣服,可以不被别人用异样的眼光看着,我想做出改变,但一次次的失败和同学朋友们打着开玩笑的幌子一次次的辱骂、羞辱,消磨掉了我的斗志,和那一点点的希望。
0	0	0	0	0	1	0	0	1	0	0	0	对啊 一点点爱就好 可是长大了还是得到一点点爱就被抛弃 也许我就不应该活在这个世上 正常人的幸福我是不配拥有的
0	0	0	0	0	1	0	0	0	1	0	0	饭，可能是我作恶多端，所以想要的永远都得不到。人间对于我来说才是地狱。
0	0	0	0	0	0	1	0	0	0	0	0	讨厌自己,真的好弱啊,为什么感冒一个月还没好
0	0	0	0	0	0	0	0	0	1	0	0	复发了,更严重了,控制不住地胡思乱想,好想回家,好想躲起来,可是我不能,怎么办啊,真的好绝望,我也不知道自己是怎么了,莫名奇妙越来越难过,好想逃到一个没有人的地方啊。最近又开始想着死死死的事了,我告诉自己不要想了可我就是做不到啊,能不能带我走啊,我真的不想面对了,我是一个胆小鬼
0	0	0	0	0	0	1	0	0	0	0	0	一点情感上的小挫折就让我内心起了轩然大波，朋友都劝我不要把那么多心思放在情情爱爱上，可他们不能理解，我无父无母，无所依托，内心的漂泊无人能知，我得有个依靠有个寄托，我才能活。
0	0	0	0	0	0	0	0	0	1	0	0	我是个怂包
0	0	0	0	0	1	0	0	0	0	0	0	我觉得我现在好累啊。其实。我挺希望有一个人能够理解我，懂我陪着我宠着我。但是我就是遇不到。
0	0	0	0	0	0	0	0	0	1	0	0	事业单位里的人一幅幅恶心人的嘴脸
0	0	0	0	0	0	0	0	0	1	0	0	糟糕的我
0	0	0	0	0	0	0	0	0	1	0	0	辜负了时光，辜负了亲情爱情友情，辜负了自己，辜负了所有美好的事物，生而为人，我很失败。
0	0	0	0	0	0	0	0	0	1	0	0	我很没用 想着过年给爸妈买点衣服行了我没钱 没有钱给可不会想要吧 呵呵 我甚至还想什么时候能带他们去旅游去看看 算了 全给钱行了 可是对哦 我岂止没有钱 我连工作都没有 我是个死人
0	0	0	0	0	0	1	0	0	1	0	0	看吧 我又在哭了 真没用
0	0	0	0	0	1	0	0	0	0	0	0	饭饭你知道吗我快撑不下去了 我想来见你了 真的没有人站在我这里 我其实也很脆弱啊 饭饭你告诉我天堂怎么去不会痛好吗
0	0	0	0	0	0	0	0	0	0	0	1	心脏疼的越来越频繁了,疼的时间越来越长了。黑眼圈越来越重,皮肤越来越差,痘也越来越多,我马上,马上就要挺不下去啦。105,你们每个人都是凶手哦。如果我真的有这一天,会回来找你们的哦,一个,都别想逃。
0	0	0	0	0	0	0	0	0	1	0	0	我是个胆小鬼,我怕疼,我也想减轻痛苦
1	0	1	1	0	0	0	0	0	1	0	0	好久没来了饭,今天去面试,总成绩只比第一名低0.04分,我怎么这么差啊,我为什么每次都差一点点啊,我就不配得到我想要的工作吗,为什么啊,真的就是一点点,每一次!每一次都是!我真的不知道怎么做了,我真的好差啊我好恶心
0	0	0	0	0	0	0	0	0	1	0	0	我这个人真的好糟心啊
0	0	0	0	0	0	1	0	0	1	0	0	我没用,什么都做不好,什么都错。就这样吧,先躲起来吧。不知道还会不会好,心好累,撑不下去了...
0	0	0	0	0	0	0	0	0	0	1	0	别人不开心好像都是我的错
0	0	0	0	0	0	0	0	0	1	0	0	我小时候农村长大;;读了大学;;盲目跟风;;;跟朋友出去玩 又借了点;;;以贷养贷;;导致差了网贷两万元;;现在 压力太大太大了;;已经逾期了好多天;;电话都快打爆了;;;觉得自己太没用了,一无是处;;父母对自己充满了希望 只要我想做什么(好事)他们都会全力支持我 到头来我给他们的却是一次又一次的失望
0	0	0	0	0	0	0	0	0	1	0	0	我真的是垃圾,死都不怕还怕痛
0	0	0	0	0	0	0	0	0	1	0	0	我真的好没用好蠢啊 眼泪都不想掉下来了
0	0	0	0	0	0	1	0	0	0	0	0	今天周四,日常丧,总觉得别人什么都比我好,能比我做的好,总是害怕,唉
0	0	0	0	0	0	0	0	0	1	0	0	人可以渣单何种地步我不想说,因为感觉我也很差劲才会和这样的人在一起。什么都不想,我就想他把钱快点还给我,然后给我死掉!
0	0	0	0	0	0	0	0	0	1	0	0	我妈说只有没用的人才哭!我特别特别没用!
0	0	0	0	0	1	0	0	0	0	0	0	饭饭...真的..在这个世界或者压力好大啊....马上文理分科....喜欢生物..但是觉得物化学不会..........迫不得已选文....但是.....我行吗.....为什么世界上比我优秀的人那么多....我是不是要一事无成....碌碌无为...为什么我找不到以前的样子了...为什么我老是感觉不开心....
0	0	1	0	0	0	0	0	0	0	0	0	因为种种羁绊，我无法解脱，始终找不到活着的意义在哪
0	0	0	0	0	0	0	0	0	1	0	0	我;;;像个没有灵魂的躯壳;;;我没有一丁点动力
0	0	0	0	0	0	0	0	0	1	0	0	我好没用。
0	0	0	0	0	0	0	0	0	1	0	0	简直有病
0	0	0	0	0	1	0	1	0	0	0	0	我以为这一次我会一直好下去，但是这段时间又犯了，所有的负面情绪都来了，感觉又被丢弃了，好失败，随便一个人都比我厉害。
0	0	0	0	0	0	0	0	0	1	0	0	我老是不开心,我就是一个麻烦精。
0	0	0	0	0	0	0	0	0	1	0	0	男的太恶心了
0	0	0	0	0	1	0	0	0	0	0	0	自己是个抑郁症病人，没人爱也不敢爱人，怕耽误别人
0	0	0	0	0	0	0	0	0	1	0	0	原来人还可以自卑到这种程度 真是奇葩
0	0	0	0	0	0	0	0	0	1	0	0	饭，书上说做自己能给自己最大的自信和快乐，可是我不敢，我是不是太怂了[挤眼]
0	0	0	0	0	1	0	0	0	0	0	0	一个朋友也没有 我正在经历低配的人生 算了 我不可能走出来了 好好度过人生的最后一段时光
0	0	0	0	0	0	0	0	0	0	1	0	说到底,我咎由自取
0	0	0	0	0	0	0	0	0	1	0	0	已经不期待了。什么都不,把幸福和成就感寄托在别人身上,本来就是卑劣的、愚蠢的啊。所以再多的压抑窒息都是活该。
0	0	1	0	0	0	1	0	0	0	0	0	走饭啊，我难过的感觉快要死掉了啊
0	0	0	0	0	0	0	0	0	1	0	0	昨天老板找我了，说让我做财务，我拒绝了，挺不知好歹的吧，今天是一个月的最后一天了，准备离职了，我不知道以后会怎么样，但我不后悔。
0	0	0	0	0	1	0	0	0	0	0	0	我真的觉得 好事幸运的事幸福的事那都是发生在别人身上的;;总是轮不到我
0	0	0	0	0	0	0	0	0	1	0	0	我怕死,我也不想活着,我承认我懦弱无能,我就想逃避,不想被生活束缚着
0	0	0	0	0	0	0	0	0	1	0	0	不对,因为那个人好蠢,竟然可以不知道福克纳是谁。甚至打错别字。辣鸡。
0	0	0	0	0	0	1	0	0	0	0	0	突然一瞬间就不喜欢他了,不喜欢他的怀抱和亲吻,不想和他交流,,,自从,,他说了,你有什么可抑郁的,你就是想得太多了。可能我就是有毛病,我也不配他的喜欢。我这样的人啊,除了伤害别人,还有什么用。可是不能离开啊,我还有妈妈,她把所有的希望都寄托在我身上。我只能在这个世界呆着。。。。
0	0	1	0	0	0	0	0	0	0	0	0	我真的不知道生活有什么意义，永远离开多好
0	0	0	0	0	0	0	0	0	1	0	0	我如此糟糕。
0	0	0	0	0	0	0	0	0	1	0	0	好烦 我要去吃东西使劲吃 把仅剩的钱都花掉 然后找家人要路费 让他们看我就是这么没用这么废 没工作就算了 连回家的路费都没有 反正我也对自己失望透顶绝望到底
0	0	0	0	0	0	0	0	0	1	0	0	我为什么觉得自己一无是处
0	0	0	1	0	0	0	0	0	0	0	0	我给爸妈熟人的孩子做家教了,两次课后女孩子进步了,她妈妈很开心地告诉我,但是我知道这不是我的功劳,她们都心怀希望并且朝着目标开始一点一点靠近,相比之下我心里很难受。
0	0	0	0	0	0	0	0	0	1	0	0	突然觉得我好浪费钱 我妈操劳太多了 我太没用了 太矫情
0	0	0	0	0	0	0	0	0	1	0	0	我也没有用,不配活着,
0	0	1	0	0	0	1	0	0	0	0	0	比昨天更喜欢他了好像毒药一样会上瘾我发现我好像戒不掉了我是不是太贪恋他了突然觉得这辈子活的真累
0	0	0	0	0	0	0	0	0	1	0	0	我也太没用了
